gndId,preferredName,bio,dateOfBirth,dateOfDeath,placeOfBirth,placeOfDeath,professionOrOccupation,sameAs
https://d-nb.info/gnd/118658166,"Benedix, Roderich","Dt. Bühnenschriftsteller; Theaterleiter bzw. -direktor, Schriftsteller",1811-01-21,1873-09-26,https://d-nb.info/gnd/4035206-7,https://d-nb.info/gnd/4035206-7,_:bn774951,https://dbpedia.org/resource/Roderich_Benedix
https://d-nb.info/gnd/118658166,"Benedix, Roderich","Dt. Bühnenschriftsteller; Theaterleiter bzw. -direktor, Schriftsteller",1811-01-21,1873-09-26,https://d-nb.info/gnd/4035206-7,https://d-nb.info/gnd/4035206-7,_:bn774951,https://isni.org/isni/0000000083796251
https://d-nb.info/gnd/118658166,"Benedix, Roderich","Dt. Bühnenschriftsteller; Theaterleiter bzw. -direktor, Schriftsteller",1811-01-21,1873-09-26,https://d-nb.info/gnd/4035206-7,https://d-nb.info/gnd/4035206-7,_:bn774951,https://www.filmportal.de/38853D2F3BD84379890829AF6AFEF2BD
https://d-nb.info/gnd/118658875,"Birch-Pfeiffer, Charlotte",,1800-06-23,1868-08-25,https://d-nb.info/gnd/4058282-6,https://d-nb.info/gnd/4005728-8,_:bn775492,http://viaf.org/viaf/69723175
https://d-nb.info/gnd/118658875,"Birch-Pfeiffer, Charlotte",,1800-06-23,1868-08-25,https://d-nb.info/gnd/4058282-6,https://d-nb.info/gnd/4005728-8,_:bn775492,https://www.filmportal.de/8A7CA0AA022648C9973E256D15FFB84F
https://d-nb.info/gnd/118658875,"Birch-Pfeiffer, Charlotte",,1800-06-23,1868-08-25,https://d-nb.info/gnd/4058282-6,https://d-nb.info/gnd/4005728-8,_:bn775492,https://isni.org/isni/000000010984534X
https://d-nb.info/gnd/118658875,"Birch-Pfeiffer, Charlotte",,1800-06-23,1868-08-25,https://d-nb.info/gnd/4058282-6,https://d-nb.info/gnd/4005728-8,_:bn775492,https://dbpedia.org/resource/Charlotte_Birch-Pfeiffer
https://d-nb.info/gnd/118658875,"Birch-Pfeiffer, Charlotte",,1800-06-23,1868-08-25,https://d-nb.info/gnd/4058282-6,https://d-nb.info/gnd/4005728-8,_:bn775492,http://www.wikidata.org/entity/Q68117
https://d-nb.info/gnd/118658875,"Birch-Pfeiffer, Charlotte",,1800-06-23,1868-08-25,https://d-nb.info/gnd/4058282-6,https://d-nb.info/gnd/4005728-8,_:bn775492,http://id.loc.gov/rwo/agents/no90007631
https://d-nb.info/gnd/118667424,"Castelli, Ignaz Franz",,1781-03-06,1862-02-05,https://d-nb.info/gnd/4066009-6,https://d-nb.info/gnd/4066009-6,_:bn782448,http://id.loc.gov/rwo/agents/n80094176
https://d-nb.info/gnd/118667424,"Castelli, Ignaz Franz",,1781-03-06,1862-02-05,https://d-nb.info/gnd/4066009-6,https://d-nb.info/gnd/4066009-6,_:bn782448,http://viaf.org/viaf/73886965
https://d-nb.info/gnd/118667424,"Castelli, Ignaz Franz",,1781-03-06,1862-02-05,https://d-nb.info/gnd/4066009-6,https://d-nb.info/gnd/4066009-6,_:bn782448,http://www.wikidata.org/entity/Q78813
https://d-nb.info/gnd/118667424,"Castelli, Ignaz Franz",,1781-03-06,1862-02-05,https://d-nb.info/gnd/4066009-6,https://d-nb.info/gnd/4066009-6,_:bn782448,https://d-nb.info/gnd/1204095922
https://d-nb.info/gnd/118667424,"Castelli, Ignaz Franz",,1781-03-06,1862-02-05,https://d-nb.info/gnd/4066009-6,https://d-nb.info/gnd/4066009-6,_:bn782448,https://dbpedia.org/resource/Ignaz_Franz_Castelli
https://d-nb.info/gnd/118667424,"Castelli, Ignaz Franz",,1781-03-06,1862-02-05,https://d-nb.info/gnd/4066009-6,https://d-nb.info/gnd/4066009-6,_:bn782448,https://isni.org/isni/0000000081535402
https://d-nb.info/gnd/118706640,"Holtei, Karl von",1825-1834 Theaterdichter und Regisseur am Königstädtischen Theater in Berlin; 1837-1839 Theaterdirektor in Riga; später in Grafenort und Breslau,1798-01-24,1880-02-12,https://d-nb.info/gnd/4008216-7,https://d-nb.info/gnd/4008216-7,_:bn804511,https://isni.org/isni/0000000110783692
https://d-nb.info/gnd/118706640,"Holtei, Karl von",1825-1834 Theaterdichter und Regisseur am Königstädtischen Theater in Berlin; 1837-1839 Theaterdirektor in Riga; später in Grafenort und Breslau,1798-01-24,1880-02-12,https://d-nb.info/gnd/4008216-7,https://d-nb.info/gnd/4008216-7,_:bn804511,https://dbpedia.org/resource/Karl_Eduard_von_Holtei
https://d-nb.info/gnd/118706640,"Holtei, Karl von",1825-1834 Theaterdichter und Regisseur am Königstädtischen Theater in Berlin; 1837-1839 Theaterdirektor in Riga; später in Grafenort und Breslau,1798-01-24,1880-02-12,https://d-nb.info/gnd/4008216-7,https://d-nb.info/gnd/4008216-7,_:bn804511,https://d-nb.info/gnd/16072550X
https://d-nb.info/gnd/118706640,"Holtei, Karl von",1825-1834 Theaterdichter und Regisseur am Königstädtischen Theater in Berlin; 1837-1839 Theaterdirektor in Riga; später in Grafenort und Breslau,1798-01-24,1880-02-12,https://d-nb.info/gnd/4008216-7,https://d-nb.info/gnd/4008216-7,_:bn804511,http://www.wikidata.org/entity/Q66388
https://d-nb.info/gnd/118706640,"Holtei, Karl von",1825-1834 Theaterdichter und Regisseur am Königstädtischen Theater in Berlin; 1837-1839 Theaterdirektor in Riga; später in Grafenort und Breslau,1798-01-24,1880-02-12,https://d-nb.info/gnd/4008216-7,https://d-nb.info/gnd/4008216-7,_:bn804511,http://viaf.org/viaf/95190697
https://d-nb.info/gnd/118706640,"Holtei, Karl von",1825-1834 Theaterdichter und Regisseur am Königstädtischen Theater in Berlin; 1837-1839 Theaterdirektor in Riga; später in Grafenort und Breslau,1798-01-24,1880-02-12,https://d-nb.info/gnd/4008216-7,https://d-nb.info/gnd/4008216-7,_:bn804511,http://id.loc.gov/rwo/agents/n85311125
https://d-nb.info/gnd/118706640,"Holtei, Karl von",1825-1834 Theaterdichter und Regisseur am Königstädtischen Theater in Berlin; 1837-1839 Theaterdirektor in Riga; später in Grafenort und Breslau,1798-01-24,1880-02-12,https://d-nb.info/gnd/4008216-7,https://d-nb.info/gnd/4008216-7,_:bn804511,https://d-nb.info/gnd/103788034X
https://d-nb.info/gnd/118713507,"Körner, Theodor","1813: Beitritt zum Lützowschen Freikorps, gefallen im Forst Rosenow (Nordwestmecklenburg) im Kampf gegen die Napoleonische Armee",1791-09-23,1813-08-26,https://d-nb.info/gnd/4012995-0,https://d-nb.info/gnd/7621837-5,_:bn811133,https://www.filmportal.de/F67EA7FCCDFA42AC850F4E308DC52393
https://d-nb.info/gnd/118713507,"Körner, Theodor","1813: Beitritt zum Lützowschen Freikorps, gefallen im Forst Rosenow (Nordwestmecklenburg) im Kampf gegen die Napoleonische Armee",1791-09-23,1813-08-26,https://d-nb.info/gnd/4012995-0,https://d-nb.info/gnd/7621837-5,_:bn811133,https://isni.org/isni/0000000110266804
https://d-nb.info/gnd/118713507,"Körner, Theodor","1813: Beitritt zum Lützowschen Freikorps, gefallen im Forst Rosenow (Nordwestmecklenburg) im Kampf gegen die Napoleonische Armee",1791-09-23,1813-08-26,https://d-nb.info/gnd/4012995-0,https://d-nb.info/gnd/7621837-5,_:bn811133,https://dbpedia.org/resource/Theodor_K%C3%B6rner_(author)
https://d-nb.info/gnd/118713507,"Körner, Theodor","1813: Beitritt zum Lützowschen Freikorps, gefallen im Forst Rosenow (Nordwestmecklenburg) im Kampf gegen die Napoleonische Armee",1791-09-23,1813-08-26,https://d-nb.info/gnd/4012995-0,https://d-nb.info/gnd/7621837-5,_:bn811133,https://d-nb.info/gnd/1325002399
https://d-nb.info/gnd/118713507,"Körner, Theodor","1813: Beitritt zum Lützowschen Freikorps, gefallen im Forst Rosenow (Nordwestmecklenburg) im Kampf gegen die Napoleonische Armee",1791-09-23,1813-08-26,https://d-nb.info/gnd/4012995-0,https://d-nb.info/gnd/7621837-5,_:bn811133,http://www.wikidata.org/entity/Q62344
https://d-nb.info/gnd/118713507,"Körner, Theodor","1813: Beitritt zum Lützowschen Freikorps, gefallen im Forst Rosenow (Nordwestmecklenburg) im Kampf gegen die Napoleonische Armee",1791-09-23,1813-08-26,https://d-nb.info/gnd/4012995-0,https://d-nb.info/gnd/7621837-5,_:bn811133,http://viaf.org/viaf/51723180
https://d-nb.info/gnd/118713507,"Körner, Theodor","1813: Beitritt zum Lützowschen Freikorps, gefallen im Forst Rosenow (Nordwestmecklenburg) im Kampf gegen die Napoleonische Armee",1791-09-23,1813-08-26,https://d-nb.info/gnd/4012995-0,https://d-nb.info/gnd/7621837-5,_:bn811133,http://id.loc.gov/rwo/agents/n84045242
https://d-nb.info/gnd/118737775,"Müllner, Adolph",,1774-10-18,1829-06-11,https://d-nb.info/gnd/4647511-4,https://d-nb.info/gnd/4065247-6,_:bn820879,http://id.loc.gov/rwo/agents/n82208045
https://d-nb.info/gnd/118737775,"Müllner, Adolph",,1774-10-18,1829-06-11,https://d-nb.info/gnd/4647511-4,https://d-nb.info/gnd/4065247-6,_:bn820879,http://viaf.org/viaf/34678846
https://d-nb.info/gnd/118737775,"Müllner, Adolph",,1774-10-18,1829-06-11,https://d-nb.info/gnd/4647511-4,https://d-nb.info/gnd/4065247-6,_:bn820879,http://www.wikidata.org/entity/Q73359
https://d-nb.info/gnd/118737775,"Müllner, Adolph",,1774-10-18,1829-06-11,https://d-nb.info/gnd/4647511-4,https://d-nb.info/gnd/4065247-6,_:bn820879,https://dbpedia.org/resource/Amandus_Gottfried_Adolf_M%C3%BCllner
https://d-nb.info/gnd/118737775,"Müllner, Adolph",,1774-10-18,1829-06-11,https://d-nb.info/gnd/4647511-4,https://d-nb.info/gnd/4065247-6,_:bn820879,https://isni.org/isni/0000000108870885
https://d-nb.info/gnd/118785230,"Müller, Wenzel",Österreichischer Komponist und Kapellmeister,1767-09-26,1835-08-03,https://d-nb.info/gnd/4696676-6,https://d-nb.info/gnd/4004168-2,_:bn838546,http://id.loc.gov/rwo/agents/n85173068
https://d-nb.info/gnd/118785230,"Müller, Wenzel",Österreichischer Komponist und Kapellmeister,1767-09-26,1835-08-03,https://d-nb.info/gnd/4696676-6,https://d-nb.info/gnd/4004168-2,_:bn838546,https://isni.org/isni/0000000118563977
https://d-nb.info/gnd/118785230,"Müller, Wenzel",Österreichischer Komponist und Kapellmeister,1767-09-26,1835-08-03,https://d-nb.info/gnd/4696676-6,https://d-nb.info/gnd/4004168-2,_:bn838546,https://isni.org/isni/000000011856323X
https://d-nb.info/gnd/118785230,"Müller, Wenzel",Österreichischer Komponist und Kapellmeister,1767-09-26,1835-08-03,https://d-nb.info/gnd/4696676-6,https://d-nb.info/gnd/4004168-2,_:bn838546,https://dbpedia.org/resource/Wenzel_M%C3%BCller
https://d-nb.info/gnd/118785230,"Müller, Wenzel",Österreichischer Komponist und Kapellmeister,1767-09-26,1835-08-03,https://d-nb.info/gnd/4696676-6,https://d-nb.info/gnd/4004168-2,_:bn838546,https://d-nb.info/gnd/1145736661
https://d-nb.info/gnd/118785230,"Müller, Wenzel",Österreichischer Komponist und Kapellmeister,1767-09-26,1835-08-03,https://d-nb.info/gnd/4696676-6,https://d-nb.info/gnd/4004168-2,_:bn838546,https://d-nb.info/gnd/1053071280
https://d-nb.info/gnd/118785230,"Müller, Wenzel",Österreichischer Komponist und Kapellmeister,1767-09-26,1835-08-03,https://d-nb.info/gnd/4696676-6,https://d-nb.info/gnd/4004168-2,_:bn838546,http://www.wikidata.org/entity/Q725210
https://d-nb.info/gnd/118785230,"Müller, Wenzel",Österreichischer Komponist und Kapellmeister,1767-09-26,1835-08-03,https://d-nb.info/gnd/4696676-6,https://d-nb.info/gnd/4004168-2,_:bn838546,http://viaf.org/viaf/87549923
https://d-nb.info/gnd/118810715,"Börnstein, Heinrich","Aus polit. Gründen nach Amerika emigrierter Journalist, der 1866 nach Österreich zurückkehrte; Herausgeber der ersten deutschsprachigen Zeitung in St. Louis, USA; Theaterdirektor",1805-11-04,1892-09-10,https://d-nb.info/gnd/4023118-5,https://d-nb.info/gnd/4066009-6,_:bn863317,http://id.loc.gov/rwo/agents/n85201304
https://d-nb.info/gnd/118810715,"Börnstein, Heinrich","Aus polit. Gründen nach Amerika emigrierter Journalist, der 1866 nach Österreich zurückkehrte; Herausgeber der ersten deutschsprachigen Zeitung in St. Louis, USA; Theaterdirektor",1805-11-04,1892-09-10,https://d-nb.info/gnd/4023118-5,https://d-nb.info/gnd/4066009-6,_:bn863317,http://viaf.org/viaf/3267298
https://d-nb.info/gnd/118810715,"Börnstein, Heinrich","Aus polit. Gründen nach Amerika emigrierter Journalist, der 1866 nach Österreich zurückkehrte; Herausgeber der ersten deutschsprachigen Zeitung in St. Louis, USA; Theaterdirektor",1805-11-04,1892-09-10,https://d-nb.info/gnd/4023118-5,https://d-nb.info/gnd/4066009-6,_:bn863317,http://www.wikidata.org/entity/Q87331
https://d-nb.info/gnd/118810715,"Börnstein, Heinrich","Aus polit. Gründen nach Amerika emigrierter Journalist, der 1866 nach Österreich zurückkehrte; Herausgeber der ersten deutschsprachigen Zeitung in St. Louis, USA; Theaterdirektor",1805-11-04,1892-09-10,https://d-nb.info/gnd/4023118-5,https://d-nb.info/gnd/4066009-6,_:bn863317,https://d-nb.info/gnd/143541544
https://d-nb.info/gnd/118810715,"Börnstein, Heinrich","Aus polit. Gründen nach Amerika emigrierter Journalist, der 1866 nach Österreich zurückkehrte; Herausgeber der ersten deutschsprachigen Zeitung in St. Louis, USA; Theaterdirektor",1805-11-04,1892-09-10,https://d-nb.info/gnd/4023118-5,https://d-nb.info/gnd/4066009-6,_:bn863317,https://isni.org/isni/0000000080831867
https://d-nb.info/gnd/119106698,"Delavigne, Germain","Französischer Dichter, Librettist und Liedtexter",1790-02-01,1868-11-03,https://d-nb.info/gnd/4021113-7,https://d-nb.info/gnd/4115218-9,_:bn10517600,http://id.loc.gov/rwo/agents/n79108036
https://d-nb.info/gnd/119106698,"Delavigne, Germain","Französischer Dichter, Librettist und Liedtexter",1790-02-01,1868-11-03,https://d-nb.info/gnd/4021113-7,https://d-nb.info/gnd/4115218-9,_:bn10517600,http://viaf.org/viaf/24660602
https://d-nb.info/gnd/119106698,"Delavigne, Germain","Französischer Dichter, Librettist und Liedtexter",1790-02-01,1868-11-03,https://d-nb.info/gnd/4021113-7,https://d-nb.info/gnd/4115218-9,_:bn10517600,http://www.wikidata.org/entity/Q1513808
https://d-nb.info/gnd/119106698,"Delavigne, Germain","Französischer Dichter, Librettist und Liedtexter",1790-02-01,1868-11-03,https://d-nb.info/gnd/4021113-7,https://d-nb.info/gnd/4115218-9,_:bn10517600,https://isni.org/isni/0000000120999366
